#{"t_start": 1744592436.020156, "env_id": "None"}
r,l,t
-119.731319,200,721.180924
-112.775196,200,721.485999
-103.341859,200,721.850404
-109.017353,200,722.157593
-94.633922,200,722.478674
-120.900593,200,722.769365
-109.737265,200,723.072609
-129.276262,200,723.366247
-142.037309,200,723.67866
-101.433873,200,723.969012
-131.133072,200,724.275648
-136.798283,200,724.558159
-91.243109,200,724.868267
-146.2283,200,725.143933
-147.715566,200,725.448586
-122.411459,200,725.742813
-156.055254,200,726.092368
-110.193679,200,726.393641
-181.905252,200,726.698316
-148.05391,200,727.008807
-140.239329,200,727.318937
-140.881849,200,727.627589
-147.093092,200,727.924371
-127.616205,200,728.218355
-148.450524,200,728.519679
-118.159001,200,728.844472
-113.386474,200,729.136448
-125.192413,200,729.45918
-124.409816,200,729.773067
-124.861023,200,730.054386
-124.95811,200,730.345514
-119.68962,200,730.652029
-116.238309,200,730.959601
-122.258975,200,731.27465
-120.398187,200,731.587596
-112.42608,200,731.946685
-124.595788,200,732.287112
-117.093223,200,732.601268
-123.792971,200,732.925507
-117.099292,200,733.255513
-117.470028,200,733.622011
-85.976838,200,733.982583
-121.886812,200,734.290328
-124.495153,200,734.611458
-125.087214,200,734.943269
-121.618817,200,735.348479
-130.657456,200,735.67377
-129.629785,200,736.06108
-124.744434,200,736.461312
-122.592523,200,736.776396
-126.565661,200,737.13086
-115.437343,200,737.45514
-130.040952,200,737.808099
-111.91142,200,738.160161
-111.108995,200,738.510388
-100.21284,200,738.859006
-125.899183,200,739.189619
-111.882375,200,739.564068
-118.927114,200,739.898682
-116.81289,200,740.198496
-114.469278,200,740.563221
-124.256605,200,740.884331
-112.969351,200,741.20352
-121.604494,200,741.493447
-124.449581,200,741.811406
-109.791013,200,742.131438
-109.037094,200,742.486943
-119.99838,200,742.798456
-86.12965,200,743.126043
-126.022787,200,743.406334
-84.059496,200,743.773753
-110.911208,200,744.144681
-127.670527,200,744.477965
-111.039234,200,744.760648
-112.799879,200,745.060741
-116.524068,200,745.387305
-120.821729,200,745.714832
-116.274041,200,746.029058
-123.901616,200,746.375965
-125.439212,200,746.657927
-125.438923,200,746.946443
-119.692988,200,747.268306
-115.455562,200,747.668622
-119.973001,200,748.040659
-120.021084,200,748.437796
-115.635785,200,748.851721
-124.162356,200,749.274458
-110.180147,200,749.623583
-114.892848,200,750.000261
-125.952577,200,750.347812
-81.118304,200,750.756245
-122.328813,200,751.096376
-124.013998,200,751.455028
-126.707766,200,751.799821
-90.770727,200,752.129678
-125.28699,200,752.443962
-118.39183,200,752.7717
-121.97198,200,753.074728
-114.041845,200,753.458574
-121.066444,200,753.783326
-117.360608,200,754.193672
-114.632983,200,754.643649
-113.821834,200,754.977904
-116.115307,200,755.317108
-126.130982,200,755.642283
-118.41651,200,755.955673
-112.538302,200,756.366346
-125.830503,200,756.883751
-112.566037,200,757.53546
-128.942224,200,758.148411
-129.841838,200,759.134082
-121.453339,200,759.801116
-123.592413,200,760.295376
-121.35767,200,761.008536
-120.267955,200,761.866818
-117.147538,200,762.52207
-107.012212,200,763.538638
-129.96973,200,764.126768
-126.274943,200,764.802014
-124.541262,200,765.435289
-107.795144,200,765.933456
-127.901913,200,766.233301
-115.691404,200,766.530766
-128.251128,200,766.817928
-123.448278,200,767.118095
-113.577381,200,767.397047
-124.936723,200,767.710243
-110.281956,200,768.021742
-116.586504,200,768.34009
-160.139932,200,768.634183
-143.123384,200,768.95617
-134.046179,200,769.279068
-140.415525,200,769.610708
-113.253391,200,769.907932
-113.723662,200,770.222763
-147.364809,200,770.52038
-164.917323,200,770.832427
-184.42571,200,771.134204
-152.600801,200,771.475138
-168.56635,200,771.843387
-162.451702,200,772.122729
-171.998602,200,772.419076
-170.992485,200,772.721968
-147.319751,200,772.99382
-168.348705,200,773.27584
-122.14875,200,773.546859
-176.996739,200,773.839354
-182.363404,200,774.11622
-173.75972,200,774.400183
-131.178101,200,774.670474
-206.149188,200,774.957825
-166.830112,200,775.230082
-155.666229,200,775.511159
-170.475597,200,775.783736
-184.560526,200,776.20298
-185.970453,200,776.570518
-183.933114,200,776.943803
-187.869595,200,777.338943
-167.722329,200,777.777637
-198.365587,200,778.090436
-156.34155,200,778.385946
-189.873897,200,778.666735
-146.188232,200,778.959459
-176.772576,200,779.248506
-172.09799,200,779.537471
-171.133621,200,779.811606
-175.862514,200,780.096112
-170.653513,200,780.370615
-167.058931,200,780.658001
-193.921707,200,780.938191
-161.808365,200,781.221312
-179.677434,200,781.528394
-149.811801,200,781.812652
-202.111273,200,782.083883
-136.77516,200,782.365747
-157.386824,200,782.641064
-167.681321,200,782.914111
-139.378274,200,783.181755
-162.805186,200,783.481856
-134.323521,200,783.754356
-151.883104,200,784.06487
-170.742906,200,784.358089
-141.847389,200,784.661345
-159.059895,200,784.966469
-133.594111,200,785.340601
-186.208512,200,785.642511
-138.938819,200,785.971367
-154.124656,200,786.288831
-145.975587,200,786.604139
-115.574818,200,786.975819
-147.026437,200,787.293361
-136.659356,200,787.630435
-158.670359,200,787.935438
-130.128134,200,788.260107
-128.163942,200,788.561509
-140.927513,200,788.854579
-143.488192,200,789.152934
-135.006469,200,789.458831
-149.354985,200,789.763772
-146.879835,200,790.092079
-140.910497,200,790.391864
-118.549522,200,790.705157
-172.789383,200,790.998516
-133.871065,200,791.285263
-130.092658,200,791.792702
-161.593469,200,792.152337
-133.96205,200,792.478001
-144.902099,200,792.780667
-128.661018,200,793.08806
-182.322523,200,793.371018
-153.118321,200,793.671322
-180.447332,200,793.961607
-150.579134,200,794.267269
-164.134023,200,794.559119
-157.705807,200,794.862385
-161.677585,200,795.156439
-178.788503,200,795.45316
-131.413277,200,795.743666
-170.742199,200,796.045675
-162.436074,200,796.34016
-153.37452,200,796.638097
-139.11065,200,796.986103
-137.507532,200,797.31207
-181.834477,200,797.610761
-138.150663,200,797.92906
-177.860207,200,798.234006
-108.244161,200,798.549883
-131.318924,200,798.861864
-172.175596,200,799.179879
-155.977385,200,799.490902
-172.247129,200,799.802168
-136.377801,200,800.112452
-166.341706,200,800.428412
-143.185987,200,800.737921
-175.138407,200,801.051347
-159.748683,200,801.353457
-133.391714,200,801.666072
-159.45822,200,801.94933
-150.241741,200,802.253024
-141.807276,200,802.53155
-180.232922,200,802.814993
-162.827749,200,803.088655
-155.035502,200,803.37646
-128.689633,200,803.649595
-143.635153,200,803.938567
-143.460442,200,804.214761
-120.410482,200,804.501316
-136.884242,200,804.785201
-140.375313,200,805.105905
-162.902563,200,805.383177
-129.85604,200,805.669322
-163.079829,200,805.948469
-171.117048,200,806.230051
-121.683371,200,806.505839
-121.516858,200,806.797429
-137.329384,200,807.076379
-136.419889,200,807.367342
-165.742643,200,807.637784
-118.482871,200,807.919587
-126.762025,200,808.205458
-131.765375,200,808.49982
-164.675317,200,808.781487
-138.648924,200,809.077482
-145.047746,200,809.345636
-154.469355,200,809.630808
-148.06421,200,809.900917
-146.464303,200,810.188087
-150.220553,200,810.470371
-160.925197,200,810.756825
-166.983075,200,811.040751
-138.866644,200,811.345835
-128.099007,200,811.638677
-154.565485,200,811.937564
-140.109553,200,812.245759
-179.729318,200,812.54384
-163.046056,200,812.832383
-158.113079,200,813.122377
-182.708695,200,813.409532
-153.136223,200,813.711346
-186.840709,200,813.99431
-180.591039,200,814.295597
-179.863357,200,814.580015
-177.090577,200,814.867593
-168.08087,200,815.147333
-164.824994,200,815.425482
-183.346161,200,815.697788
-179.401192,200,816.039859
-167.162498,200,816.318696
-145.094641,200,816.645532
-157.145501,200,816.921108
-158.416113,200,817.204816
-158.622234,200,817.475598
-136.329334,200,817.751238
-151.532497,200,818.023966
-139.364798,200,818.309884
-161.336741,200,818.581886
-141.686736,200,818.858393
-127.278605,200,819.128332
-132.030867,200,819.420241
-142.96817,200,819.735566
-140.032526,200,820.021614
-141.138092,200,820.295623
-139.123662,200,820.583387
-127.951999,200,820.860405
-134.181263,200,821.167416
-141.976084,200,821.44568
-122.961278,200,821.744822
-120.885334,200,822.056983
-142.917129,200,822.336785
-111.506752,200,822.639188
-113.716999,200,822.96444
-129.509161,200,823.355831
-137.981584,200,823.974525
-122.960956,200,824.83746
-119.849215,200,825.363769
-120.893778,200,825.877561
-119.984028,200,826.349639
-119.932535,200,826.911137
-131.038777,200,827.697309
-97.839715,200,828.159644
-105.452146,200,828.769306
-120.81785,200,829.108202
-127.370227,200,829.665276
-135.944297,200,829.980259
-138.097671,200,830.293404
-138.592759,200,830.639642
-167.939747,200,831.025674
-160.409753,200,831.382291
-144.595639,200,831.752568
-142.81043,200,832.155509
-155.617145,200,832.53288
-170.624068,200,832.904981
-163.024139,200,833.283147
-163.238567,200,833.654567
-144.973425,200,834.034433
-151.470421,200,834.400886
-161.851942,200,834.788207
-179.906722,200,835.166041
-161.164499,200,835.549604
-166.353541,200,835.915507
-144.250528,200,836.205431
-163.32029,200,836.484983
-157.286443,200,836.775038
-164.980863,200,837.057319
-165.933738,200,837.339394
-175.928544,200,837.61141
-163.312065,200,838.054594
-175.527241,200,838.398784
-167.652916,200,838.678425
-164.074109,200,838.947006
-167.186076,200,839.233335
-172.47482,200,839.50609
-180.780725,200,839.784491
-169.393279,200,840.054388
-159.21829,200,840.333875
-188.462554,200,840.608076
-169.607552,200,840.886657
-177.129688,200,841.16045
-183.572128,200,841.443944
-178.369488,200,841.729572
-176.033348,200,842.012764
-180.307441,200,842.281305
-170.85859,200,842.56697
-161.531109,200,842.841775
-178.554154,200,843.123191
-167.017632,200,843.393697
-149.904819,200,843.677453
-168.585238,200,843.952982
-145.489735,200,844.238816
-160.199026,200,844.518317
-142.070282,200,844.801808
-171.879293,200,845.071694
-174.297418,200,845.343941
-172.36287,200,845.611088
-139.467049,200,845.894056
-150.072542,200,846.165406
-161.243428,200,846.441627
-160.536968,200,846.716502
-140.405465,200,846.999664
-156.952582,200,847.270661
-143.366225,200,847.54881
-151.482707,200,847.847018
-174.148732,200,848.124569
-166.74011,200,848.394547
-160.700323,200,848.674269
-153.00521,200,848.951506
-160.352913,200,849.237577
-179.789301,200,849.50878
-169.529822,200,849.790291
-176.483943,200,850.062873
-151.235905,200,850.344545
-174.125357,200,850.61833
-163.369669,200,850.895263
-170.716971,200,851.167617
-138.204428,200,851.459786
-153.777583,200,851.736476
-143.961899,200,852.059447
-132.077793,200,852.36559
-144.834143,200,852.681458
-151.1351,200,852.961656
-142.228119,200,853.240625
-159.536467,200,853.497866
-137.803719,200,853.780107
-157.817489,200,854.045107
-145.003298,200,854.319215
-141.099066,200,854.587269
-172.716266,200,854.857266
-150.133266,200,855.127005
-157.343578,200,855.395555
-153.649977,200,855.656243
-162.37583,200,855.926169
-148.664591,200,856.188164
-143.628193,200,856.458619
-180.126282,200,856.721123
-160.196586,200,856.996783
-171.543016,200,857.260472
-158.196682,200,857.535021
-181.451051,200,857.801146
-144.343985,200,858.085616
-150.338562,200,858.359062
-163.152823,200,858.633796
-153.731935,200,858.904869
-167.259969,200,859.184453
-176.572226,200,859.512587
-153.847065,200,859.788585
-145.043392,200,860.055179
-158.654265,200,860.336622
-166.920131,200,860.605399
-151.880069,200,860.881889
-143.293189,200,861.153958
-150.000337,200,861.430379
-170.471503,200,861.706645
-174.524106,200,861.982347
-177.985301,200,862.239076
-157.224604,200,862.514728
-176.375716,200,862.781335
-158.910907,200,863.057826
-172.636356,200,863.325473
-161.990051,200,863.603596
-177.690958,200,863.934458
-161.459318,200,864.542756
-165.677998,200,865.09608
-159.179509,200,865.849369
-173.729328,200,866.468215
-147.035913,200,867.244031
-154.184847,200,867.861078
-158.96382,200,868.526781
-164.986344,200,868.856458
-175.989617,200,869.152847
-184.624694,200,869.440469
-164.728348,200,869.734362
-178.185133,200,870.016076
-186.765665,200,870.309474
-180.524969,200,870.59266
-155.571484,200,870.887046
-177.938787,200,871.179401
-188.015181,200,871.474952
-185.58315,200,871.797225
-166.580584,200,872.088805
-170.980652,200,872.370743
-180.555836,200,872.66559
-169.701095,200,872.958288
-166.119423,200,873.266734
-193.842524,200,873.563974
-174.566401,200,873.874731
-169.947439,200,874.162268
-158.589974,200,874.442367
-154.51623,200,874.716986
-161.145907,200,874.994725
-171.558568,200,875.271398
-171.464922,200,875.551903
-157.98375,200,875.822487
-151.178882,200,876.126595
-165.392098,200,876.456181
-144.720505,200,876.74444
-149.164778,200,877.020173
-148.865834,200,877.309866
-159.949968,200,877.589531
-168.056803,200,877.871868
-152.153711,200,878.143894
-159.236891,200,878.427783
-149.714449,200,878.703367
-146.267871,200,879.005144
-157.412156,200,879.29892
-140.61151,200,879.59662
-162.621113,200,879.933773
-142.934199,200,880.275136
-136.386291,200,880.626841
-131.895513,200,880.920899
-147.759273,200,881.207736
-152.143731,200,881.504166
-132.116074,200,881.791154
-159.969548,200,882.090768
-141.317719,200,882.377902
-145.036638,200,882.688019
-156.337614,200,882.981401
-138.163598,200,883.281678
-152.543667,200,883.581843
-154.992258,200,883.884382
-139.110521,200,884.184286
-137.180477,200,884.488307
-158.356386,200,884.783947
-145.781911,200,885.093393
-139.707699,200,885.396169
-146.864842,200,885.701082
-164.086059,200,885.99617
-166.064191,200,886.301942
-163.745916,200,886.602461
-151.351434,200,886.899306
-160.756771,200,887.185547
-140.670808,200,887.477906
-159.602536,200,887.768945
-135.751634,200,888.076037
-136.491461,200,888.36633
-161.292484,200,888.663625
-143.390999,200,888.997409
-136.815798,200,889.328924
-144.035434,200,889.619902
-137.877823,200,889.918757
-128.42504,200,890.201823
-120.585204,200,890.500137
-127.302733,200,890.791777
-140.784775,200,891.090535
-154.284018,200,891.376645
-135.0185,200,891.671381
-135.34785,200,891.965264
-139.530613,200,892.274393
-114.150038,200,892.566709
-138.383765,200,892.84987
-146.140783,200,893.121919
-128.005144,200,893.407648
-124.682756,200,893.686119
-155.445633,200,894.098865
-129.716717,200,894.373548
-129.400934,200,894.697496
-141.895991,200,894.967987
-131.206251,200,895.247863
-138.370103,200,895.521348
-122.743902,200,895.807143
-141.441215,200,896.079853
-131.801194,200,896.362571
-150.849724,200,896.636002
-157.133554,200,896.91925
-145.052131,200,897.190278
-152.314044,200,897.473272
-152.997507,200,897.7446
-121.911797,200,898.229068
-142.653842,200,898.62699
-133.985115,200,898.943208
-138.718296,200,899.290739
-127.613601,200,899.59642
-152.068458,200,899.881944
-149.218273,200,900.182344
-154.558971,200,900.471684
-147.868241,200,900.77331
-142.09235,200,901.070185
-128.687932,200,901.376592
-149.283152,200,901.665805
-145.823782,200,901.964945
-153.185183,200,902.252511
-178.136891,200,902.533236
-159.152775,200,902.798207
-155.135231,200,903.073272
-182.923413,200,903.341547
-182.413315,200,903.616737
-169.09311,200,903.8994
-167.770977,200,904.172741
-174.040824,200,904.46836
-141.658906,200,904.751995
-158.489312,200,905.019398
-162.500472,200,905.293839
-169.530982,200,905.561185
-162.681988,200,905.844893
-170.32767,200,906.118035
-156.960347,200,906.424788
-159.682363,200,906.708204
-170.366836,200,907.011223
-152.769362,200,907.305147
-141.701117,200,907.606768
-145.280712,200,907.905706
-127.811772,200,908.207403
-126.818714,200,908.497856
-144.422937,200,908.798332
-133.16874,200,909.096772
-140.549341,200,909.390943
-118.19035,200,909.687739
-126.629249,200,909.995201
-127.011179,200,910.288429
-108.419213,200,910.593657
-137.62421,200,910.890882
-134.443518,200,911.198228
-126.090977,200,911.494464
-130.64974,200,911.799422
-147.342183,200,912.100099
-140.990977,200,912.4058
-150.233931,200,912.739934
-139.114726,200,913.112786
-152.925407,200,913.480901
-112.216745,200,913.776222
-123.657614,200,914.049331
-139.143146,200,914.329479
-148.78924,200,914.601189
-119.782604,200,914.884937
-132.56992,200,915.163363
-128.178993,200,915.447269
-130.375461,200,915.722378
-116.705835,200,916.009676
-113.526847,200,916.373819
-126.812843,200,916.748492
-139.803487,200,917.124903
-142.035597,200,917.523378
-116.319919,200,917.892647
-118.16579,200,918.264518
-144.527851,200,918.634936
-136.812109,200,919.011775
-116.074086,200,919.383063
-117.546788,200,919.762496
-112.591302,200,920.120414
-114.871566,200,920.463055
-130.243178,200,920.831928
-104.872496,200,921.228136
-125.43465,200,921.597448
-127.931043,200,921.994036
-137.09516,200,922.356252
-136.767034,200,922.73128
-160.351306,200,923.094751
-130.409691,200,923.503455
-143.81347,200,923.990494
-142.622442,200,924.45871
-135.456686,200,925.065218
-138.724671,200,925.665882
-157.097303,200,926.115624
-158.806846,200,926.673693
-135.037533,200,927.130151
-120.512814,200,927.790833
-132.862273,200,928.147774
-131.050591,200,928.73674
-143.925575,200,929.022126
-124.398403,200,929.323874
-125.342021,200,929.615242
-122.792334,200,929.913758
-129.767342,200,930.185306
-116.889918,200,930.46784
-129.501875,200,930.760393
-135.487695,200,931.058053
-109.840246,200,931.349369
-120.121143,200,931.739463
-127.355395,200,932.109825
-137.43881,200,932.487276
-131.709965,200,932.864535
-130.0452,200,933.225023
-144.651449,200,933.655886
-136.521025,200,934.037985
-126.31708,200,934.417818
-128.84527,200,934.746053
-152.149886,200,935.058829
-140.320594,200,935.374047
-119.837195,200,935.685998
-156.857077,200,936.007763
-117.615451,200,936.307722
-105.980525,200,936.630466
-151.306656,200,936.924515
-134.731368,200,937.238456
-130.558451,200,937.538192
-135.985074,200,937.845154
-128.774311,200,938.147424
-131.888506,200,938.454604
-128.545877,200,938.757794
-128.720169,200,939.07192
-139.237669,200,939.41785
-130.590741,200,939.731306
-149.602004,200,940.03784
-155.555778,200,940.345066
-144.565782,200,940.658405
-164.602653,200,940.972268
-146.491136,200,941.281343
-114.522582,200,941.596016
-154.573648,200,941.901814
-148.912419,200,942.225217
-155.641066,200,942.537596
-148.279674,200,942.859441
-143.720384,200,943.167497
-142.818163,200,943.488992
-134.75433,200,943.797655
-150.502307,200,944.107534
-135.396117,200,944.432902
-152.18452,200,944.734393
-160.363023,200,945.012744
-148.677749,200,945.300271
-136.523478,200,945.58503
-156.809013,200,945.900445
-116.954593,200,946.201833
-125.08054,200,946.510051
-140.09568,200,946.810728
-145.923938,200,947.10866
-126.472932,200,947.389915
-132.054422,200,947.680562
-130.794937,200,947.975109
-132.222956,200,948.264014
-117.268146,200,948.549061
-141.883647,200,948.843544
-128.23649,200,949.128166
-124.708161,200,949.423869
-135.618925,200,949.742837
-125.504747,200,950.034229
-134.268493,200,950.327591
-134.156336,200,950.622414
-145.984949,200,950.90822
-121.679561,200,951.209292
-127.836266,200,951.499366
-132.635971,200,951.819378
-143.617404,200,952.126325
-163.340089,200,952.438726
-160.026278,200,952.747761
-141.919779,200,953.051313
-152.646956,200,953.33662
-145.971775,200,953.640874
-123.927805,200,953.971214
-148.601625,200,954.316347
-116.522791,200,954.618362
-138.45276,200,954.935542
-143.923363,200,955.243162
-146.14923,200,955.544133
-132.350073,200,955.828361
-134.705305,200,956.123815
-153.071061,200,956.411574
-143.777947,200,956.729811
-149.209489,200,957.046927
-161.752411,200,957.379017
-158.533971,200,957.687072
-126.384567,200,958.051486
-135.801478,200,958.44137
-127.302754,200,958.732179
-147.541094,200,959.006945
-146.273193,200,959.295987
-135.832045,200,959.574018
-114.648559,200,959.866349
-119.687766,200,960.144377
-154.480897,200,960.427946
-134.600727,200,960.705246
-138.7169,200,960.990387
-136.688221,200,961.272803
-131.125405,200,961.564659
-137.515525,200,961.842949
-157.03389,200,962.127105
-140.419374,200,962.405094
-148.461633,200,962.699745
-129.308072,200,963.01783
-142.205328,200,963.336523
-145.271148,200,963.636902
-175.487391,200,963.950596
-133.446244,200,964.249641
-149.310855,200,964.548833
-147.877009,200,964.856107
-156.736042,200,965.166329
-143.986461,200,965.473974
-136.89525,200,965.784053
-153.173054,200,966.090061
-156.077748,200,966.406542
-142.442752,200,966.708759
-152.431162,200,967.026475
-183.266971,200,967.324755
-153.168157,200,967.630345
-150.97263,200,967.924951
-146.049016,200,968.233397
-163.394117,200,968.567312
-183.367961,200,968.87471
-168.119079,200,969.174985
-131.266158,200,969.485746
-141.255282,200,969.79163
-143.04014,200,970.164112
-149.073921,200,970.535791
-151.343716,200,970.906499
-154.855735,200,971.253762
-151.286681,200,971.657982
-133.401179,200,971.955661
-148.195608,200,972.256679
-159.66858,200,972.552476
-150.040466,200,972.891124
-140.815663,200,973.230896
-147.203082,200,973.520955
-145.310782,200,973.802042
-144.743417,200,974.097606
-158.444678,200,974.382119
-161.038055,200,974.665757
-174.562935,200,974.941717
-140.880263,200,975.225292
-138.789261,200,975.505695
-164.506823,200,975.794816
-168.240597,200,976.070668
-157.283116,200,976.370061
-169.258217,200,976.652469
-167.819627,200,976.945303
-150.800808,200,977.232292
-158.927121,200,977.527176
-172.900192,200,977.82194
-194.768719,200,978.126824
-161.117712,200,978.42276
-166.313511,200,978.727854
-138.769918,200,979.025657
-184.34936,200,979.371941
-163.367257,200,979.66083
-173.045847,200,979.96445
-184.045819,200,980.259147
-178.109916,200,980.560615
-161.427804,200,980.856356
-164.666777,200,981.139638
-168.525876,200,981.412622
-172.353013,200,981.691939
-152.976664,200,981.974159
-164.134634,200,982.284818
-156.02084,200,982.589945
-173.173412,200,982.882759
-171.284975,200,983.163979
-177.753817,200,983.446753
-166.01814,200,983.719764
-199.251701,200,984.003667
-188.019479,200,984.280693
-152.817669,200,984.579111
-198.973231,200,984.869341
-192.049104,200,985.158122
-167.129419,200,985.446291
-154.827805,200,985.768259
-166.572639,200,986.081446
-209.206617,200,986.395268
-175.134096,200,986.72587
-199.962859,200,987.017694
-196.674494,200,987.29195
-186.838843,200,987.577998
-182.107357,200,987.852331
-183.277853,200,988.14323
-169.965949,200,988.420398
-181.439449,200,988.698576
-195.326846,200,988.973471
-187.294896,200,989.258654
-178.192512,200,989.536119
-181.15079,200,989.816391
-184.246123,200,990.089489
-188.364934,200,990.37566
-200.985809,200,990.643979
-192.293516,200,990.921551
-183.960014,200,991.190482
-194.08311,200,991.476801
-188.00594,200,991.751147
-190.944783,200,992.030962
-206.671499,200,992.303508
-191.475151,200,992.597183
-202.360955,200,992.88537
-191.805388,200,993.178173
-194.968445,200,993.455813
-206.659516,200,993.752801
-198.621625,200,994.038063
-193.002186,200,994.325976
-202.729056,200,994.600044
-191.673581,200,994.884434
-195.769081,200,995.162578
-211.671804,200,995.450881
-192.6683,200,995.722486
-201.595846,200,996.015863
-212.923129,200,996.314132
-202.485627,200,996.640298
-209.730805,200,996.920661
-186.499465,200,997.203388
-187.667519,200,997.477376
-205.283706,200,997.757895
-208.389543,200,998.033324
-178.342839,200,998.327634
-183.177889,200,998.595892
-205.148138,200,998.871441
-200.549425,200,999.133898
-189.644065,200,999.408982
-192.817852,200,999.675364
-186.739317,200,999.961209
-187.690523,200,1000.238876
-186.331505,200,1000.522282
-191.180473,200,1000.792708
-193.840094,200,1001.077776
-185.074605,200,1001.347026
-212.464444,200,1001.628546
-204.573007,200,1001.897686
-197.995083,200,1002.217901
-203.322005,200,1002.520695
-199.638762,200,1002.830576
-177.827157,200,1003.118476
-195.85558,200,1003.4141
-211.753109,200,1003.706662
-184.424352,200,1004.009341
-183.607933,200,1004.30379
-210.153626,200,1004.606849
-210.445968,200,1004.898782
-197.498686,200,1005.201506
-191.858579,200,1005.504311
-183.539026,200,1005.80447
-187.285992,200,1006.092608
-184.063461,200,1006.394873
-193.508425,200,1006.728873
-189.010888,200,1007.03349
-207.189418,200,1007.320399
-196.023232,200,1007.629745
-201.329937,200,1007.930607
-190.394839,200,1008.231976
-212.883767,200,1008.527969
-212.02065,200,1008.885153
-198.653463,200,1009.229984
-187.971735,200,1009.57584
-209.764977,200,1009.985786
-185.077018,200,1010.352373
-214.365402,200,1010.689531
-181.44368,200,1010.979322
-181.550206,200,1011.256879
-177.17098,200,1011.558473
-199.798104,200,1011.856519
-180.019022,200,1012.160836
-190.726063,200,1012.454901
-201.710729,200,1012.759882
-204.114202,200,1013.059752
-188.451008,200,1013.36508
-196.124812,200,1013.665796
-185.169081,200,1013.969685
-182.182257,200,1014.274387
-181.792835,200,1014.585158
-203.926011,200,1014.907837
-211.821566,200,1015.226991
-194.982179,200,1015.533566
-205.759475,200,1015.843965
-185.526566,200,1016.155247
-183.501953,200,1016.485051
-197.806034,200,1016.79904
-127.223696,200,1017.127338
-200.644982,200,1017.430163
-204.204272,200,1017.745446
-176.012933,200,1018.035181
-206.116967,200,1018.470008
-198.526433,200,1018.780173
-115.725705,200,1019.078711
-110.478903,200,1019.381299
-179.007142,200,1019.665352
-163.232782,200,1019.950129
-113.993553,200,1020.267005
-168.700388,200,1020.554543
-115.485502,200,1020.851979
-120.628375,200,1021.15849
-176.176774,200,1021.45045
-121.929153,200,1021.731642
-167.413882,200,1022.031327
-160.595327,200,1022.320986
-106.855096,200,1022.646312
-160.575528,200,1022.950573
-114.678671,200,1023.25701
-159.259752,200,1023.536124
-91.934507,200,1023.833149
-100.831237,200,1024.149781
-118.539093,200,1024.456981
-107.605831,200,1024.821111
-114.159366,200,1025.141161
-139.917697,200,1025.4231
-134.177829,200,1025.707357
-114.671811,200,1026.009932
-106.548086,200,1026.336218
-110.625685,200,1026.757099
-100.756033,200,1027.190485
-135.057729,200,1027.586914
-122.524838,200,1028.001668
-110.399485,200,1028.419432
-120.776481,200,1028.836712
-121.897141,200,1029.241708
-94.901601,200,1029.674569
-104.788304,200,1030.086875
-108.053064,200,1030.515733
-99.642848,200,1030.929872
-107.776216,200,1031.251175
-93.412593,200,1031.561382
-102.615953,200,1031.876033
-97.47791,200,1032.185999
-104.395755,200,1032.504849
-103.813333,200,1032.820926
-107.831269,200,1033.134144
-107.407002,200,1033.444318
-99.741502,200,1033.772143
-98.486273,200,1034.083211
-103.540414,200,1034.402786
-97.971999,200,1034.730455
-102.701765,200,1035.046153
-101.425084,200,1035.355629
-100.775785,200,1035.74245
-103.703597,200,1036.079383
-93.158908,200,1036.410403
-109.328356,200,1036.728078
-107.13698,200,1037.045804
-106.483213,200,1037.354129
-93.112226,200,1037.680363
-102.746225,200,1037.996596
-107.142061,200,1038.321228
-109.258689,200,1038.624023
-87.223244,200,1038.946694
-97.269073,200,1039.262125
-98.735412,200,1039.608696
-97.501378,200,1039.949672
-100.970582,200,1040.295651
-94.133836,200,1040.634633
-108.561066,200,1040.950098
-108.313594,200,1041.26146
-107.797879,200,1041.579123
-98.544992,200,1041.889655
-101.606877,200,1042.210628
-106.325576,200,1042.514799
-98.581496,200,1042.838033
-110.502585,200,1043.143005
-108.528278,200,1043.44915
-103.479951,200,1043.816468
-102.053424,200,1044.405519
-112.761335,200,1045.207289
-116.653351,200,1045.841195
-100.507276,200,1046.64407
-112.219789,200,1047.453692
-93.68456,200,1047.944692
-93.247132,200,1048.463206
-97.190969,200,1048.886434
-88.805308,200,1049.312882
-98.440057,200,1049.662782
-97.91956,200,1050.009768
-101.956968,200,1050.33533
-98.308496,200,1050.696276
-86.412069,200,1051.037757
-96.629696,200,1051.382491
-100.973637,200,1051.727915
-102.156308,200,1052.086797
-104.169523,200,1052.459821
-105.875359,200,1052.888179
-100.195959,200,1053.21536
-91.975177,200,1053.571723
-105.521698,200,1053.921029
-100.559639,200,1054.285007
-102.784321,200,1054.606619
-103.568478,200,1054.927869
-99.873739,200,1055.244603
-90.268719,200,1055.574723
-101.900409,200,1055.890028
-101.570485,200,1056.217018
-102.140731,200,1056.673605
-102.307158,200,1057.00866
-105.525173,200,1057.373634
-97.250565,200,1057.727444
-93.074382,200,1058.053472
-96.962358,200,1058.387569
-103.944421,200,1058.706796
-94.155141,200,1059.044812
-94.60593,200,1059.38362
-94.343664,200,1059.746936
-99.980987,200,1060.062229
-92.083393,200,1060.40082
-99.684904,200,1060.728495
-96.83629,200,1061.057609
-105.646334,200,1061.370874
-96.968692,200,1061.697098
-99.244446,200,1062.016754
-95.624329,200,1062.355629
-99.252352,200,1062.678874
-88.809866,200,1063.014212
-91.733573,200,1063.325976
