#{"t_start": 1744587659.6995637, "env_id": "None"}
r,l,t
-53.644749,200,5817.048752
-54.872581,200,5820.460718
-75.108982,200,5826.389742
22.488861,200,5829.836153
14.816596,200,5833.161108
-67.493179,200,5836.477855
-44.029196,200,5839.777117
-68.737852,200,5843.087984
-62.655829,200,5846.378274
-53.705936,200,5849.643778
-41.078536,200,5852.984409
-2.050418,200,5856.73114
-7.675181,200,5860.092638
-48.641835,200,5863.31017
-33.177266,200,5866.55486
-28.15564,200,5869.825923
-10.95595,200,5873.142139
-66.50605,200,5876.559105
-62.916529,200,5879.911023
-55.650826,200,5883.019379
-31.994377,200,5886.565214
-70.51308,200,5890.326215
-51.656821,200,5894.315909
16.145239,200,5897.786405
-18.464886,200,5904.10407
-24.883825,200,5908.317061
-2.887539,200,5911.570547
24.325249,200,5914.807124
-37.527443,200,5918.29061
-61.232054,200,5921.478753
-56.200526,200,5925.379259
-57.841702,200,5928.724184
-66.339853,200,5932.08742
-57.43903,200,5935.430581
-20.972146,200,5938.739748
-49.809219,200,5942.101722
-62.192178,200,5945.346823
-23.67333,200,5949.03787
20.374476,200,5952.4189
-14.761928,200,5955.592906
18.036949,200,5958.935761
-66.15515,200,5962.196086
-69.35316,200,5965.415186
-28.740604,200,5968.718951
2.798198,200,5972.055129
-58.233752,200,5975.326178
-58.874394,200,5978.675945
-61.337062,200,5981.750134
41.260357,200,5984.92909
-25.492403,200,5988.200272
-63.317236,200,5991.457797
-4.84819,200,5994.75018
-65.976593,200,5997.940743
-70.11383,200,6002.965738
6.464643,200,6007.174961
-24.100226,200,6010.549356
-59.444515,200,6013.729779
-59.061344,200,6017.000771
-19.584007,200,6020.30767
-35.379217,200,6023.656752
-64.477546,200,6026.991185
-15.029503,200,6030.713355
-64.638726,200,6034.136846
-64.553278,200,6037.674256
-65.304657,200,6041.234466
-65.992322,200,6045.030677
-64.141206,200,6048.422986
-59.861691,200,6051.705747
-36.500157,200,6055.189503
-72.924771,200,6058.55859
-65.681785,200,6061.800437
-58.086278,200,6065.24295
-74.509154,200,6068.506665
-5.295136,200,6071.800786
15.039202,200,6075.071426
-56.058888,200,6078.281842
-50.780341,200,6084.13339
-64.279274,200,6087.545064
-25.550887,200,6090.809083
-76.159702,200,6094.170763
-8.846776,200,6097.866143
-13.430753,200,6101.242165
49.367429,200,6104.55993
8.177858,200,6107.809784
-44.680935,200,6111.106256
-40.323674,200,6114.372516
-69.881204,200,6117.597767
-16.909732,200,6120.871371
-68.637715,200,6124.207731
28.592851,200,6127.787308
-37.801541,200,6131.155596
-64.166604,200,6134.480661
-58.157263,200,6137.66594
-48.862054,200,6140.807368
-53.642764,200,6143.911889
-7.210921,200,6147.137956
-63.985769,200,6150.455833
-19.111609,200,6153.856316
-47.066775,200,6157.371298
-63.453801,200,6160.663257
-56.78797,200,6163.820566
-60.731193,200,6166.947668
-63.393172,200,6170.114496
-63.29435,200,6173.510306
-64.208164,200,6176.784363
35.223732,200,6180.160306
-49.324477,200,6186.761582
-60.672474,200,6190.179402
28.569816,200,6193.444339
-60.476586,200,6196.725918
-33.882956,200,6200.041238
49.028295,200,6203.288889
-46.565893,200,6206.488822
-58.009844,200,6209.830054
-56.202636,200,6213.30696
-59.300326,200,6216.734056
-65.445725,200,6220.219545
-62.994813,200,6223.568325
-67.847176,200,6226.87358
-55.246754,200,6229.996021
-9.908176,200,6233.323962
-30.235539,200,6236.571155
1.312128,200,6239.833744
-64.227753,200,6243.153783
-63.970844,200,6246.708893
-62.48267,200,6249.881701
-52.511242,200,6253.054019
-56.539003,200,6256.16709
-63.713298,200,6259.614588
-57.319399,200,6265.994361
16.695207,200,6269.183393
-64.002922,200,6272.49999
-60.230392,200,6275.760762
-65.712457,200,6279.541347
-60.905524,200,6282.889076
-12.372028,200,6286.127122
-11.042134,200,6289.243833
-32.107982,200,6292.544841
43.502193,200,6295.924624
-63.100423,200,6299.242865
13.178787,200,6304.784268
-15.251108,200,6308.182438
-36.769323,200,6311.36768
20.126416,200,6314.82669
27.821511,200,6318.063627
-34.697509,200,6321.3914
-49.331416,200,6324.657198
-57.382966,200,6327.916185
14.178833,200,6331.35251
-42.631304,200,6334.822451
-65.037681,200,6339.095462
-9.036765,200,6342.53832
-63.433936,200,6345.672073
-74.792306,200,6348.742312
-68.618095,200,6351.979756
-60.601912,200,6355.405236
24.125236,200,6358.791993
-72.292154,200,6365.083202
-73.81343,200,6368.457817
25.765085,200,6371.895781
-7.953789,200,6375.327844
-58.11641,200,6378.745269
15.987683,200,6381.998297
-45.172793,200,6385.229439
-70.205228,200,6388.546947
-61.693089,200,6392.118584
34.506955,200,6395.562248
-69.475374,200,6399.150491
3.711547,200,6402.389441
-52.860313,200,6405.808609
-55.123414,200,6409.108921
-11.845417,200,6412.417335
-54.19554,200,6415.734654
-66.476206,200,6418.912984
-27.185215,200,6422.093451
-52.310062,200,6425.24531
-71.690096,200,6428.326868
-68.743816,200,6430.790198
-67.304745,200,6433.271307
-58.960754,200,6435.71525
-74.934438,200,6438.1608
-4.306912,200,6441.212171
-56.751992,200,6444.219345
-72.803503,200,6446.64659
-64.634503,200,6449.052261
-61.55966,200,6451.490963
-58.157212,200,6453.948421
-39.660919,200,6456.407803
-57.681506,200,6458.891568
-72.20603,200,6461.336272
32.970849,200,6463.750538
-73.977924,200,6466.13921
-214.619826,200,6468.54982
-72.487701,200,6471.006876
-57.419267,200,6473.423589
-54.359156,200,6475.922875
-54.023287,200,6478.309333
-19.162711,200,6480.71338
13.504024,200,6483.141288
-63.687588,200,6485.549628
-74.035316,200,6487.981844
-34.329965,200,6490.401011
-49.156238,200,6492.825358
-55.030588,200,6495.280321
-58.533331,200,6497.647816
-19.482442,200,6500.068688
-64.763646,200,6502.452142
-68.846437,200,6504.825243
-57.77771,200,6507.205044
-66.811854,200,6509.577646
50.260175,200,6512.022326
-56.22646,200,6514.467879
-73.304352,200,6516.846552
-75.057391,200,6519.406429
4.241726,200,6521.80849
-75.832124,200,6524.159985
-12.962826,200,6526.573647
-59.521799,200,6528.977071
46.082368,200,6531.381285
10.407954,200,6533.814209
-61.245853,200,6536.263364
-56.766829,200,6538.649951
-63.490574,200,6541.433606
30.003569,200,6544.407897
-73.16562,200,6546.982119
1.142365,200,6549.39842
-2.077202,200,6551.874599
-68.701087,200,6554.288015
-6.472729,200,6556.736091
50.659798,200,6559.142394
-62.082171,200,6561.57014
-48.555546,200,6563.996655
-71.636417,200,6566.400003
-0.769526,200,6568.800439
1.459459,200,6571.194112
-61.092861,200,6573.629051
-2.432819,200,6576.017066
-48.494123,200,6578.410357
-58.39517,200,6580.862716
-23.633457,200,6583.289038
60.595535,200,6585.680059
-7.579416,200,6588.092344
-61.044262,200,6590.478669
-54.4981,200,6592.917661
-65.788058,200,6595.303002
10.104089,200,6597.753182
-67.430394,200,6600.268375
-72.751875,200,6603.469044
4.139752,200,6606.433277
-27.659505,200,6608.868659
-64.617075,200,6611.245028
-67.872975,200,6613.682534
14.408271,200,6616.07529
2.505034,200,6618.511213
-60.749432,200,6620.898998
-56.769892,200,6623.321878
-54.284371,200,6625.728021
-16.199212,200,6628.121518
-20.579491,200,6630.581051
-70.372695,200,6633.016529
-60.208831,200,6635.427157
20.984833,200,6637.84446
-38.882174,200,6640.317059
-32.044687,200,6642.750441
-33.895823,200,6645.152821
-63.547077,200,6647.584786
-60.996423,200,6649.97488
-59.355976,200,6652.382866
-55.923706,200,6654.797523
-29.936756,200,6657.206005
-27.308933,200,6659.64559
-66.9348,200,6662.015147
-63.844951,200,6664.383335
-48.79212,200,6666.762137
-70.006548,200,6669.196047
-38.407653,200,6671.567509
-32.73264,200,6673.984347
14.374728,200,6676.411406
-71.352317,200,6678.799833
-51.620239,200,6681.199903
31.814448,200,6683.619609
-70.258719,200,6685.994542
-59.593011,200,6688.386276
-37.788556,200,6690.77353
7.452777,200,6693.516399
-60.089566,200,6696.186902
-48.102777,200,6698.690869
42.325771,200,6701.194941
22.298561,200,6703.601429
-5.739652,200,6706.121917
-46.219362,200,6708.748677
-55.116179,200,6711.176903
-16.029724,200,6713.616978
-57.519266,200,6716.007997
-40.342828,200,6718.411615
-50.366091,200,6721.196574
-7.788372,200,6724.330757
-65.972007,200,6726.727719
-55.143665,200,6729.143105
-61.665277,200,6731.531831
-69.877623,200,6733.939489
45.443169,200,6736.404035
-75.599634,200,6738.885019
-66.637939,200,6741.266009
25.928064,200,6743.642496
-57.786329,200,6746.016418
-10.559866,200,6748.450327
2.330563,200,6751.108821
-45.876468,200,6754.251688
-4.316365,200,6757.416757
34.35853,200,6760.743941
7.779173,200,6763.424748
2.8351,200,6765.981583
-57.672833,200,6768.662547
-67.753965,200,6771.170654
-55.984113,200,6773.715389
-14.231282,200,6776.256687
-47.635737,200,6778.78658
23.523509,200,6781.263446
-53.820124,200,6783.792304
19.470665,200,6786.274036
-47.930308,200,6788.803755
-18.559791,200,6791.633663
-61.391849,200,6794.140632
-69.928729,200,6796.619529
47.783343,200,6799.089497
-62.662685,200,6802.415858
-51.170983,200,6805.860209
26.468144,200,6808.35405
-59.104394,200,6810.842095
-1.029395,200,6814.168763
-62.400161,200,6816.897837
-14.449631,200,6820.079232
-56.875232,200,6822.762406
-8.683639,200,6825.473541
-69.674788,200,6828.436027
48.288823,200,6831.491903
-18.168055,200,6834.569182
-57.280271,200,6837.67683
-69.077801,200,6840.711869
-56.035423,200,6843.77408
-67.644164,200,6846.74528
-66.186093,200,6849.757898
40.170231,200,6852.438017
50.465289,200,6855.005393
-58.306356,200,6858.18834
21.965926,200,6861.025625
47.993061,200,6864.05158
35.061739,200,6866.794985
-64.478797,200,6869.512397
59.111287,200,6872.098496
-63.212748,200,6874.699746
-56.056084,200,6877.376373
-46.916495,200,6880.351604
-56.206862,200,6883.981617
28.447598,200,6887.572368
-10.945051,200,6890.903251
-57.717156,200,6893.69301
-68.906415,200,6896.399433
41.446506,200,6899.535482
-40.374227,200,6903.11592
-50.530616,200,6906.769131
-61.023043,200,6910.193972
-65.213334,200,6913.147465
-59.398117,200,6915.968383
-50.267947,200,6918.789092
-42.376602,200,6921.789511
44.752185,200,6924.618407
-68.833665,200,6927.333939
17.297253,200,6929.999872
-44.559017,200,6932.940526
-58.173808,200,6936.314016
15.636674,200,6939.07158
-31.67672,200,6942.18919
45.124363,200,6945.474261
-49.310998,200,6948.816567
-48.158363,200,6951.200611
-66.977026,200,6953.628663
-49.791545,200,6955.981224
15.466734,200,6958.449933
-46.407615,200,6961.078212
20.403454,200,6963.48142
-46.634841,200,6966.408265
-68.861733,200,6969.224245
65.315101,200,6972.176218
-72.880973,200,6975.428821
-66.187063,200,6978.353666
-65.233184,200,6981.877619
-23.746869,200,6985.594905
-59.734924,200,6988.819101
-67.053604,200,6991.449843
8.826672,200,6994.242283
-55.237513,200,6997.357719
-59.998851,200,7000.840396
-54.154048,200,7004.485985
-71.411254,200,7007.427796
14.288091,200,7010.166226
17.840147,200,7012.784998
-54.752738,200,7015.627295
-38.752635,200,7018.53253
-69.796543,200,7021.859891
-20.043049,200,7024.637575
-63.393316,200,7027.685556
-57.832531,200,7030.524479
-66.316666,200,7033.652308
-68.033883,200,7036.828411
-69.758928,200,7039.857175
37.396005,200,7042.605217
-61.345299,200,7045.452518
61.242738,200,7048.41813
-35.717237,200,7051.417773
-19.032006,200,7054.277918
-61.760043,200,7057.317744
-66.340306,200,7059.961454
-61.642939,200,7062.61619
-69.36687,200,7065.076861
-57.059163,200,7067.48499
-55.771083,200,7069.88888
47.094858,200,7072.314894
-42.811374,200,7074.816038
-36.795295,200,7077.205604
-61.862822,200,7079.589512
26.921358,200,7082.53529
48.437293,200,7085.432353
18.982534,200,7088.360423
-67.026991,200,7090.72988
14.764044,200,7093.113206
-55.45248,200,7095.576638
-65.431625,200,7097.974879
-53.351436,200,7100.390186
-67.761874,200,7102.826229
-30.59192,200,7105.295652
-47.907293,200,7107.65732
2.911671,200,7110.149387
51.374706,200,7112.531855
-48.848132,200,7114.944839
-1.063091,200,7117.3923
13.887803,200,7119.931237
-51.430671,200,7122.477002
-31.293083,200,7124.842241
-60.488743,200,7127.196173
34.185202,200,7129.608964
-44.790532,200,7131.97517
-50.981887,200,7134.393182
-57.14293,200,7136.80779
11.8139,200,7139.176213
-65.408252,200,7141.559926
-51.531776,200,7143.930011
-52.499959,200,7146.319588
27.417391,200,7148.697662
-23.969358,200,7151.05866
-66.063465,200,7153.41577
-26.356681,200,7155.791482
-61.730342,200,7158.189035
-70.17953,200,7161.06143
-53.047245,200,7164.186294
-71.418699,200,7166.544193
-69.361541,200,7168.95286
-6.773315,200,7171.334339
-70.298772,200,7173.739255
-57.40651,200,7176.188238
-18.159656,200,7178.627967
-66.195285,200,7181.086559
23.001003,200,7183.485981
-39.213047,200,7185.889868
-56.885571,200,7188.291087
-7.34022,200,7190.710761
-26.501956,200,7193.119876
-67.186918,200,7195.527197
-42.791803,200,7197.923343
-71.931595,200,7200.574731
-67.470424,200,7203.733181
-53.249971,200,7206.381001
-66.071849,200,7208.849988
-4.057511,200,7211.223878
-73.514706,200,7213.626749
-9.973821,200,7216.022195
-3.606025,200,7218.401899
-65.089748,200,7220.789526
61.017443,200,7223.248505
-50.979124,200,7225.648184
-61.769793,200,7228.0556
-61.780597,200,7230.442454
-56.009734,200,7232.825877
-65.462303,200,7235.232748
17.63518,200,7237.644616
-29.539262,200,7240.136518
-43.741653,200,7242.540391
-7.023014,200,7244.968158
-20.741749,200,7247.526199
-66.368041,200,7249.953588
-63.69112,200,7252.340865
-66.44507,200,7254.713362
-53.759036,200,7257.094226
-66.26774,200,7259.479138
-66.592138,200,7262.500434
-67.021208,200,7265.525229
47.619515,200,7267.890974
-44.539857,200,7270.261292
-62.543821,200,7272.621408
44.064968,200,7275.006822
-2.811127,200,7277.406382
42.369606,200,7279.817044
-26.601053,200,7282.240143
-62.319298,200,7284.608035
6.816607,200,7286.991523
-12.371792,200,7289.367659
-65.50334,200,7291.788088
-51.7335,200,7294.17767
10.519807,200,7296.603434
-35.949966,200,7298.992456
6.20414,200,7301.49416
-9.857206,200,7303.862768
41.205777,200,7306.259075
-65.474106,200,7308.62789
-21.7303,200,7311.012109
-58.962128,200,7313.378365
-52.262377,200,7315.803851
23.606703,200,7318.20805
-67.02455,200,7320.582893
-2.175978,200,7322.97848
-65.879249,200,7325.356084
-45.518245,200,7327.703937
-39.213951,200,7330.113363
-71.645091,200,7332.488019
30.661344,200,7334.903997
-16.969143,200,7337.293784
41.195171,200,7339.792719
-64.76084,200,7343.237888
31.447046,200,7345.766685
-66.309309,200,7348.186243
-57.019015,200,7350.673666
-2.420688,200,7353.172607
-58.755853,200,7355.587226
7.911109,200,7358.072313
-23.072233,200,7360.723315
-28.843777,200,7363.318206
-54.08744,200,7365.774427
-63.521744,200,7368.199744
-56.693036,200,7370.638538
-72.081783,200,7373.029025
-55.432376,200,7375.692103
-47.509017,200,7378.18428
-65.621252,200,7380.598266
-61.972577,200,7383.010769
-72.191303,200,7385.431135
-54.128715,200,7387.873796
15.54817,200,7390.303283
-57.771329,200,7392.745018
-65.103356,200,7395.186983
-12.509118,200,7397.75633
-36.849446,200,7400.660859
-42.811371,200,7403.453048
-2.463134,200,7405.967131
-56.055026,200,7408.46597
-33.753744,200,7410.948473
-57.156928,200,7413.4007
-11.104771,200,7416.48212
-3.324332,200,7419.630583
-70.317786,200,7422.86088
-64.810159,200,7425.881557
-58.219976,200,7428.828062
-53.790768,200,7431.620712
-55.888962,200,7434.5773
-57.200254,200,7438.010477
22.006151,200,7442.461834
-61.069795,200,7446.182674
-42.753389,200,7449.250206
20.391032,200,7451.993998
-45.397803,200,7454.562169
-67.178358,200,7457.039361
-16.612188,200,7459.543273
-6.1952,200,7462.330492
-60.661614,200,7465.634975
-75.029434,200,7468.310628
-70.876636,200,7470.98439
-59.558912,200,7473.717531
15.421006,200,7476.38656
-9.866685,200,7479.596514
40.22579,200,7482.696379
-73.732213,200,7485.741035
-64.677634,200,7488.661668
8.178819,200,7491.742113
-67.253183,200,7495.280389
-45.181965,200,7498.289472
-10.664341,200,7501.69426
-60.325822,200,7504.910989
-73.050535,200,7507.466846
7.13638,200,7510.054437
-64.582846,200,7512.578476
-18.099019,200,7515.166432
-67.00388,200,7517.838557
-76.883871,200,7520.728622
-66.478189,200,7523.473044
6.121641,200,7526.204815
-34.639346,200,7528.789868
-11.208638,200,7531.34479
47.360181,200,7533.931335
-70.599578,200,7536.712147
-60.008702,200,7540.066655
-65.66694,200,7543.42579
-68.978519,200,7546.965832
-55.915101,200,7550.78541
-57.69436,200,7554.206055
-57.907154,200,7558.053042
-64.773406,200,7560.656809
-7.997577,200,7563.301802
-49.795498,200,7566.037489
-66.568048,200,7569.057713
58.236942,200,7571.53923
55.269365,200,7574.070128
41.23763,200,7576.506179
-57.0826,200,7578.970741
-1.889173,200,7581.412013
-61.296587,200,7583.973008
-27.059757,200,7587.101349
-68.841956,200,7589.948264
-56.969007,200,7592.484458
-24.06805,200,7595.254215
-16.52789,200,7597.929014
-51.993286,200,7601.032774
34.97728,200,7604.009227
59.388982,200,7607.92226
-19.647261,200,7610.924479
-70.771392,200,7613.867774
-68.362466,200,7617.134005
-44.597635,200,7619.981694
-52.886317,200,7623.728872
-63.378774,200,7626.963229
61.046794,200,7629.659665
25.103505,200,7632.392568
-59.007262,200,7635.144856
-64.180244,200,7637.864323
37.092742,200,7640.597675
-56.950081,200,7643.130857
-9.691833,200,7645.721791
-58.785495,200,7648.233129
-65.197373,200,7650.95477
-75.125739,200,7653.80813
-66.299404,200,7656.645796
59.700766,200,7659.542992
-52.036813,200,7662.497328
-67.180751,200,7665.068864
-34.373555,200,7667.96834
46.586859,200,7671.591326
17.492471,200,7675.42193
46.621486,200,7679.697032
13.290158,200,7684.207246
11.274515,200,7688.46538
-49.161441,200,7692.93014
-75.964705,200,7696.465749
-55.483278,200,7701.82356
-65.068233,200,7709.663659
-12.434813,200,7717.563462
-65.869978,200,7723.939739
-69.675396,200,7731.027096
-74.371332,200,7735.317654
-57.449247,200,7740.435563
-62.07561,200,7744.566469
-57.109228,200,7748.513828
51.565208,200,7753.305138
-56.606499,200,7757.512918
-62.811538,200,7761.549289
-74.417085,200,7765.71035
38.03661,200,7773.873975
-80.19611,200,7779.958154
-62.223241,200,7785.624537
-58.991651,200,7791.674871
61.132269,200,7797.658365
43.062672,200,7807.461893
-57.751195,200,7812.545335
34.385697,200,7817.063099
-66.234536,200,7822.348171
1.461349,200,7828.255798
-50.459449,200,7833.062355
-53.116051,200,7836.171721
23.662974,200,7839.62534
-51.136573,200,7843.760113
-64.764237,200,7848.138762
-62.298981,200,7852.030434
41.799074,200,7856.170701
-74.664682,200,7860.536651
-52.562479,200,7864.063704
48.309976,200,7867.824261
53.791784,200,7871.601431
-36.557079,200,7876.416178
-228.32933,200,7880.949892
-52.578297,200,7886.921869
-236.286048,200,7891.463073
-20.78182,200,7896.0636
-56.277223,200,7900.358796
-206.413734,200,7904.749473
-232.845101,200,7910.47731
58.020146,200,7914.607069
8.501332,200,7918.897657
26.068516,200,7923.059172
-206.100937,200,7927.379173
-55.203188,200,7932.860309
69.374719,200,7937.138265
-64.795847,200,7941.27904
-74.563348,200,7944.115194
-65.965223,200,7948.091285
12.786037,200,7952.275331
25.464627,200,7956.096859
-209.220726,200,7960.643803
1.436538,200,7965.580569
-63.045063,200,7969.395322
-70.521666,200,7973.315304
-55.785088,200,7977.387852
-62.448664,200,7983.047688
-64.377748,200,7987.843381
-70.472446,200,7991.695056
58.771826,200,7995.776711
-24.131953,200,8001.292826
-70.050258,200,8005.470679
-55.885399,200,8009.985215
-68.009668,200,8013.838737
-41.471587,200,8019.015873
-57.269124,200,8023.852261
-70.120578,200,8027.167377
57.072774,200,8030.270705
-73.729279,200,8033.023759
-66.311124,200,8035.50314
32.188691,200,8037.975785
53.849429,200,8040.623844
-22.182071,200,8043.148314
16.694433,200,8045.578694
-60.555858,200,8048.144114
-44.808812,200,8050.628631
-69.011999,200,8053.1212
-18.706204,200,8055.563178
-57.921537,200,8058.008092
-58.875959,200,8060.469694
-58.126757,200,8062.996267
-69.357152,200,8065.469912
13.406916,200,8067.988235
-53.563225,200,8070.451725
-50.31422,200,8073.217962
-28.753933,200,8076.120202
-71.871077,200,8078.727354
-61.115122,200,8081.709383
-29.069556,200,8085.217188
-1.265587,200,8088.047789
-66.893814,200,8090.792866
-38.942897,200,8093.880824
-43.912371,200,8097.133302
-57.404415,200,8100.354105
-72.485271,200,8104.125792
-48.955572,200,8107.813526
-65.143952,200,8111.154103
-59.927961,200,8113.852662
-67.23981,200,8116.843759
-66.939376,200,8120.142178
-56.322608,200,8123.240836
-8.72986,200,8125.892953
-12.183803,200,8128.569396
-56.359251,200,8131.328986
-56.908392,200,8134.194958
-21.817621,200,8137.139848
-56.965547,200,8140.087255
-70.601963,200,8143.503985
-64.579672,200,8145.957141
-62.479494,200,8148.470084
29.033726,200,8150.870964
-67.846218,200,8153.368474
-58.243216,200,8155.73668
-6.721052,200,8158.147173
-55.867584,200,8160.790697
-28.146055,200,8164.024183
18.358089,200,8166.712994
-63.455349,200,8169.111426
-68.458474,200,8171.486697
-62.428264,200,8174.031693
-24.019363,200,8176.506263
50.059679,200,8178.937934
20.591918,200,8181.390158
-70.783089,200,8183.831025
-44.726573,200,8186.251482
-66.824447,200,8188.663526
-44.361414,200,8191.058022
-52.443579,200,8193.47843
-67.150527,200,8195.877136
-66.011535,200,8198.254348
-75.136928,200,8200.715791
-46.112276,200,8203.213248
-75.172652,200,8205.644927
-34.444635,200,8208.027614
-67.375065,200,8210.438338
-62.875837,200,8212.811437
-44.338256,200,8215.260092
-8.497015,200,8217.735605
-58.670402,200,8220.166959
-66.789255,200,8222.603098
1.906389,200,8225.054901
-74.530207,200,8227.465665
-69.70779,200,8229.903963
-61.121614,200,8232.309135
-68.555658,200,8234.78561
-57.721469,200,8237.188246
46.759884,200,8239.703706
-48.524149,200,8243.571098
8.140897,200,8247.945898
-16.627738,200,8250.570462
-58.673197,200,8253.90754
-61.39887,200,8257.742009
-47.562052,200,8261.384297
-68.496447,200,8265.458972
43.553075,200,8269.454439
-69.332529,200,8273.996396
-67.155108,200,8277.865953
-65.906253,200,8281.609542
-54.751459,200,8285.319604
-65.275116,200,8289.420767
5.103266,200,8293.896254
-52.741193,200,8297.575262
-61.916937,200,8301.61674
51.809168,200,8306.232129
27.469329,200,8310.344195
35.61855,200,8313.850883
-65.864767,200,8317.093531
-51.000966,200,8319.968302
-54.775462,200,8322.582028
-70.385676,200,8325.542051
-56.980872,200,8328.917005
-10.389086,200,8332.513251
-75.144884,200,8336.320957
-50.790928,200,8339.994911
-66.811294,200,8346.134848
-58.843768,200,8349.599458
-65.744989,200,8353.024705
-76.101789,200,8356.443122
-73.858884,200,8362.900751
-74.299549,200,8367.60502
-42.623177,200,8371.645662
62.374136,200,8380.298558
-63.445229,200,8386.3814
-67.562278,200,8394.312973
-69.274099,200,8399.635372
-53.116025,200,8409.595698
-71.689724,200,8416.651689
36.223499,200,8423.18639
-56.776563,200,8427.201936
-28.895142,200,8433.708798
-71.511457,200,8439.01946
-59.411901,200,8444.727156
-57.887121,200,8449.619928
-59.967509,200,8454.56059
-69.897247,200,8461.47729
-33.255811,200,8469.462386
-54.546913,200,8475.060993
-63.050325,200,8479.554543
-48.455469,200,8483.431523
-58.226834,200,8489.060179
-69.841938,200,8493.410952
-31.709599,200,8498.640716
-73.605155,200,8504.107199
-25.472434,200,8508.515466
-66.505695,200,8514.283054
-63.333093,200,8522.895457
10.617138,200,8552.315577
-52.595474,200,8572.006791
12.0449,200,8577.126022
12.291348,200,8581.757118
-63.741633,200,8586.134396
-69.250536,200,8589.898214
53.751806,200,8596.439096
-66.165126,200,8602.519729
-52.920907,200,8610.070334
-55.784115,200,8615.217421
-68.606445,200,8621.009597
-65.953413,200,8626.820177
-54.265576,200,8631.839529
-71.7334,200,8637.220691
-54.569226,200,8642.012761
-63.324658,200,8646.724927
-66.748141,200,8650.670843
36.220329,200,8654.940359
-73.01901,200,8659.403318
-64.35057,200,8664.664244
17.716623,200,8669.42278
-63.231368,200,8680.439043
-44.884755,200,8691.218161
-24.848047,200,8696.948136
-13.381058,200,8710.923044
-67.075915,200,8716.17534
-41.84242,200,8723.030483
-69.633192,200,8728.516479
-63.543261,200,8734.750383
-63.432881,200,8739.56933
-17.125869,200,8747.221334
-58.967227,200,8753.091594
-62.206981,200,8759.709897
-52.174811,200,8766.373359
-66.612909,200,8771.357455
-43.499102,200,8775.972284
-34.687288,200,8783.120246
-69.691563,200,8792.837753
-56.292874,200,8799.28245
-3.776333,200,8805.965839
-68.035805,200,8812.832462
-31.22758,200,8818.807348
-60.474986,200,8823.589718
-66.101716,200,8828.507593
-58.420333,200,8832.120311
-58.471357,200,8835.921469
-6.1503,200,8839.530262
-62.236156,200,8850.089514
-24.09126,200,8853.810931
-67.741545,200,8858.850703
-64.101956,200,8862.561468
-17.823218,200,8866.371351
50.543829,200,8869.646753
-42.143754,200,8872.931012
-68.530078,200,8876.192279
-64.055938,200,8879.459453
-65.1627,200,8885.718901
-58.943096,200,8889.332914
-26.287486,200,8892.888321
-17.417145,200,8896.346797
-45.721998,200,8900.359478
-62.787919,200,8903.689598
-66.667208,200,8907.179861
-65.380407,200,8910.819392
-37.364959,200,8914.347204
27.86607,200,8918.427028
-53.017091,200,8921.921489
-68.001773,200,8926.795382
55.950958,200,8931.78581
13.624957,200,8937.119613
-63.949172,200,8942.362401
-55.19434,200,8947.444287
-70.488783,200,8952.172041
-12.149345,200,8956.470633
-47.79048,200,8961.517601
-22.221351,200,8967.155715
40.379024,200,8971.073518
-51.18411,200,8974.59539
-65.78716,200,8978.20658
32.53823,200,8982.597965
-72.21426,200,8986.50527
6.481774,200,8989.859985
-71.113082,200,8993.182134
-56.341381,200,8996.805752
-16.783566,200,9001.071609
-66.350962,200,9007.520959
-60.628287,200,9011.055818
-66.13495,200,9014.71788
-6.795276,200,9018.011283
-56.126347,200,9021.388589
-68.76716,200,9024.797478
-65.133688,200,9028.278101
-63.70111,200,9031.728864
-53.60688,200,9035.031461
9.802114,200,9038.248185
-71.045656,200,9041.493235
-51.310284,200,9045.45568
-63.259935,200,9048.971764
-31.325931,200,9052.303662
27.411028,200,9055.845481
-63.593014,200,9059.279273
-60.107599,200,9065.18793
-60.592981,200,9069.207582
42.265552,200,9073.667092
-24.248819,200,9077.10086
-28.746728,200,9080.49924
-51.156986,200,9083.772848
19.597899,200,9087.023419
-65.967276,200,9090.449823
-57.848416,200,9093.866413
38.495675,200,9097.434735
6.358272,200,9100.854134
-61.754043,200,9104.581848
-24.144539,200,9107.988532
2.35761,200,9111.342858
24.297766,200,9114.73085
-51.60164,200,9118.197664
-71.762045,200,9121.632755
-57.367459,200,9125.005852
-65.519222,200,9128.437309
35.95868,200,9131.981735
-27.973916,200,9135.515156
-55.24525,200,9138.943478
-59.546113,200,9145.066547
2.944462,200,9148.791428
22.074033,200,9152.109664
-56.056762,200,9155.610222
-70.883669,200,9158.939922
8.627851,200,9162.230293
-46.176306,200,9166.064336
-44.625928,200,9169.382334
-5.855532,200,9172.743043
-61.041154,200,9176.0914
-60.003841,200,9179.432415
-66.220435,200,9182.762927
-71.145418,200,9186.195608
-40.756177,200,9189.59982
-24.901488,200,9193.265227
-63.313395,200,9196.934452
-29.846815,200,9200.412914
-16.956213,200,9203.662001
33.813567,200,9207.003265
-34.523192,200,9210.381073
-22.569477,200,9213.635805
-35.451888,200,9216.862307
-69.403578,200,9220.046182
-53.098566,200,9223.246338
-26.888379,200,9226.881943
-63.36844,200,9230.182369
1.317616,200,9234.191256
-15.769979,200,9238.058903
-5.03331,200,9242.589353
